Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option 1 Name,Option 1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
dunya-badal-rahi-hai,Dunya Badal Rahi Hai,<p><strong>Book Title:</strong> Dunya Badal Rahi Hai</p><p><strong>Urdu Title:</strong> دنیا بدل رہی ہے</p><p><strong>Author:</strong> Syed Tariq Mahmood-ul-Hassan</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Syed Tariq Mahmood-ul-Hassan,,Books,"Essays, Politics",true,Title,Default Title,KW-SYE-0283,400,shopify,100,deny,manual,1195,1500,true,false,,https://media.bookcorner.shop/uploads/60caf72d3d6281623914285.jpg,1,Dunya Badal Rahi Hai,false,,,,,g,,,,,active
zamistan-ki-barish,Zamistan Ki Barish,<p><strong>Book Title:</strong> Zamistan Ki Barish</p><p><strong>Urdu Title:</strong> زمستاں کی بارش</p><p><strong>Author:</strong> Khalid Masood Khan</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Khalid Masood Khan,,Books,Essays,true,Title,Default Title,KW-KHA-0284,400,shopify,100,deny,manual,995,1250,true,false,,https://media.bookcorner.shop/uploads/61584cd1dda171633176785.jpg,1,Zamistan Ki Barish,false,,,,,g,,,,,active
jo-dekha,"Jo Dekha, Jo Suna, Jo Beeta","<p><strong>Book Title:</strong> Jo Dekha, Jo Suna, Jo Beeta</p><p><strong>Urdu Title:</strong> جو دیکھا، جو سنا، جو بیتا</p><p><strong>Author:</strong> Salma Awan</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>",Salma Awan,,Books,Essays,true,Title,Default Title,KW-SAL-0285,400,shopify,100,deny,manual,800,1000,true,false,,https://media.bookcorner.shop/uploads/621a126b3a6d11645875819.jpg,1,"Jo Dekha, Jo Suna, Jo Beeta",false,,,,,g,,,,,active
sochte-hain,Sochte Hain (2nd Edition),<p><strong>Book Title:</strong> Sochte Hain (2nd Edition)</p><p><strong>Urdu Title:</strong> سوچتے ہیں</p><p><strong>Author:</strong> Husnain Jamal</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Husnain Jamal,,Books,Essays,true,Title,Default Title,KW-HUS-0286,400,shopify,100,deny,manual,1250,1550,true,false,,https://media.bookcorner.shop/uploads/685d0dfbd22911750928891.jpg,1,Sochte Hain (2nd Edition),false,,,,,g,,,,,active
black-white,Black & White,<p><strong>Book Title:</strong> Black & White</p><p><strong>Urdu Title:</strong> بلیک اینڈ وائٹ</p><p><strong>Author:</strong> Hassan Nisar</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Hassan Nisar,,Books,Essays,true,Title,Default Title,KW-HAS-0287,400,shopify,100,deny,manual,999,1250,true,false,,https://media.bookcorner.shop/uploads/62767f8e227d81651933070.jpg,1,Black & White,false,,,,,g,,,,,active
adamkhor-nizam,Adamkhor Nizam Ka Nauha,<p><strong>Book Title:</strong> Adamkhor Nizam Ka Nauha</p><p><strong>Urdu Title:</strong> آدم خور نظام کا نوحہ</p><p><strong>Author:</strong> Hassan Nisar</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Hassan Nisar,,Books,Essays,true,Title,Default Title,KW-HAS-0288,400,shopify,100,deny,manual,999,1250,true,false,,https://media.bookcorner.shop/uploads/62c1a612a2b6a1656858130.jpg,1,Adamkhor Nizam Ka Nauha,false,,,,,g,,,,,active
dehaati-babu,Dehaati Babu,<p><strong>Book Title:</strong> Dehaati Babu</p><p><strong>Urdu Title:</strong> دیہاتی بابو</p><p><strong>Author:</strong> Asad Tahir Jappa</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Asad Tahir Jappa,,Books,Essays,true,Title,Default Title,KW-ASA-0289,400,shopify,100,deny,manual,1495,1850,true,false,,https://media.bookcorner.shop/uploads/67740699663e51735657113.jpg,1,Dehaati Babu,false,,,,,g,,,,,active
dhanak-book-marks,Dhanak Ka Aathvan Rang (Book Marks),<p><strong>Book Title:</strong> Dhanak Ka Aathvan Rang (Book Marks)</p><p><strong>Urdu Title:</strong> دھنک کا آٹھواں رنگ (بک مارکس)</p><p><strong>Author:</strong> Leena Hashir</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Leena Hashir,,Books,Essays,true,Title,Default Title,KW-LEE-0290,400,shopify,100,deny,manual,200,250,true,false,,https://media.bookcorner.shop/uploads/63eca12ec41d81676452142.jpg,1,Dhanak Ka Aathvan Rang (Book Marks),false,,,,,g,,,,,active
wazvaan,Wazvaan,<p><strong>Book Title:</strong> Wazvaan</p><p><strong>Urdu Title:</strong> وازوان</p><p><strong>Author:</strong> Aamir Khakwani</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Aamir Khakwani,,Books,Essays,true,Title,Default Title,KW-AAM-0291,400,shopify,100,deny,manual,1800,2250,true,false,,https://media.bookcorner.shop/uploads/63f335e28f10c1676883426.jpg,1,Wazvaan,false,,,,,g,,,,,active
dilam,Dilam,<p><strong>Book Title:</strong> Dilam</p><p><strong>Urdu Title:</strong> دلم</p><p><strong>Author:</strong> Zaara Mazhar</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Zaara Mazhar,,Books,Essays,true,Title,Default Title,KW-ZAA-0292,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/647ee846d81091686038598.jpg,1,Dilam,false,,,,,g,,,,,active
bachon-ki-achi-achi-kehaniyan,Bachon ki Achi Achi Kehaniyan,<p><strong>Book Title:</strong> Bachon ki Achi Achi Kehaniyan</p><p><strong>Urdu Title:</strong> بچوں کی اچھی اچھی کہانیاں</p><p><strong>Author:</strong> Abu Imama</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Abu Imama,,Books,Children,true,Title,Default Title,KW-ABU-0293,400,shopify,100,deny,manual,300,400,true,false,,https://media.bookcorner.shop/uploads/223.jpg,1,Bachon ki Achi Achi Kehaniyan,false,,,,,g,,,,,active
bachon-ki-dilchasp-kehaniyan,Bachon ki Dilchasp Kehaniyan,<p><strong>Book Title:</strong> Bachon ki Dilchasp Kehaniyan</p><p><strong>Urdu Title:</strong> بچوں کی دلچسپ کہانیاں</p><p><strong>Author:</strong> Abu Imama</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Abu Imama,,Books,Children,true,Title,Default Title,KW-ABU-0294,400,shopify,100,deny,manual,300,400,true,false,,https://media.bookcorner.shop/uploads/5c4ed112938351548669202.jpg,1,Bachon ki Dilchasp Kehaniyan,false,,,,,g,,,,,active
bachon-ki-mazahiyan-kehaniyan,Bachon ki Mazahiyan Kehaniyan,<p><strong>Book Title:</strong> Bachon ki Mazahiyan Kehaniyan</p><p><strong>Urdu Title:</strong> بچوں کی مزاحیہ کہانیاں</p><p><strong>Author:</strong> Abu Imama</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Abu Imama,,Books,Children,true,Title,Default Title,KW-ABU-0295,400,shopify,100,deny,manual,300,400,true,false,,https://media.bookcorner.shop/uploads/14.jpg,1,Bachon ki Mazahiyan Kehaniyan,false,,,,,g,,,,,active
bachon-ki-sabaq-amoz-kehaniyan,Bachon ki Sabaq Amoz Kehaniyan,<p><strong>Book Title:</strong> Bachon ki Sabaq Amoz Kehaniyan</p><p><strong>Urdu Title:</strong> بچوں کی سبق آموز کہانیاں</p><p><strong>Author:</strong> Abu Imama</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Abu Imama,,Books,Children,true,Title,Default Title,KW-ABU-0296,400,shopify,100,deny,manual,300,400,true,false,,https://media.bookcorner.shop/uploads/243.jpg,1,Bachon ki Sabaq Amoz Kehaniyan,false,,,,,g,,,,,active
char-darvesh-char-kehaniyan,Char Darvesh Char Kehaniyan,<p><strong>Book Title:</strong> Char Darvesh Char Kehaniyan</p><p><strong>Urdu Title:</strong> چار درویش چار کہانیاں</p><p><strong>Author:</strong> Abu Imama</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Abu Imama,,Books,Children,true,Title,Default Title,KW-ABU-0297,400,shopify,100,deny,manual,300,400,true,false,,https://media.bookcorner.shop/uploads/22.jpg,1,Char Darvesh Char Kehaniyan,false,,,,,g,,,,,active
hakayat-e-luqman,Hakayat e Luqman,<p><strong>Book Title:</strong> Hakayat e Luqman</p><p><strong>Urdu Title:</strong> حکایات لقمان</p><p><strong>Author:</strong> Hazrat Hakeem Luqman</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Hazrat Hakeem Luqman,,Books,Children,true,Title,Default Title,KW-HAZ-0298,400,shopify,100,deny,manual,900,1100,true,false,,https://media.bookcorner.shop/uploads/60ca02740f51b1623851636.jpg,1,Hakayat e Luqman,false,,,,,g,,,,,active
hakayat-e-rumi-1,Hakayat e Rumi,<p><strong>Book Title:</strong> Hakayat e Rumi</p><p><strong>Urdu Title:</strong> حکایات رومی</p><p><strong>Author:</strong> Maulana Jalaluddin Rumi</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Maulana Jalaluddin Rumi,,Books,"Children, Translations",true,Title,Default Title,KW-MAU-0299,400,shopify,100,deny,manual,900,1100,true,false,,https://media.bookcorner.shop/uploads/5c518ba706e301548848039.jpg,1,Hakayat e Rumi,false,,,,,g,,,,,active
hakayat-e-sadi,Hikayaat e Saadi,<p><strong>Book Title:</strong> Hikayaat e Saadi</p><p><strong>Urdu Title:</strong> حکایات سعدی</p><p><strong>Author:</strong> Sheikh Sadi Shirazi</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Sheikh Sadi Shirazi,,Books,"Children, Translations",true,Title,Default Title,KW-SHE-0300,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/66d81240c3f7d1725436480.jpg,1,Hikayaat e Saadi,false,,,,,g,,,,,active
hatam-tai-ki-kehaniyan,Hatam Tai ki Kehaniyan,<p><strong>Book Title:</strong> Hatam Tai ki Kehaniyan</p><p><strong>Urdu Title:</strong> حاتم طائی کی کہانیاں</p><p><strong>Author:</strong> Abu Imama</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Abu Imama,,Books,Children,true,Title,Default Title,KW-ABU-0301,400,shopify,100,deny,manual,300,400,true,false,,https://media.bookcorner.shop/uploads/67.jpg,1,Hatam Tai ki Kehaniyan,false,,,,,g,,,,,active
hazrat-abu-bakar-ki-batain,Hazrat Abu Bakar ki Batain,<p><strong>Book Title:</strong> Hazrat Abu Bakar ki Batain</p><p><strong>Urdu Title:</strong> حضرت ابوبکر صدیق کی باتیں</p><p><strong>Author:</strong> Abu Imama</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Abu Imama,,Books,Children,true,Title,Default Title,KW-ABU-0302,400,shopify,100,deny,manual,200,250,true,false,,https://media.bookcorner.shop/uploads/5e2d5eddc4b9c1580031709.jpg,1,Hazrat Abu Bakar ki Batain,false,,,,,g,,,,,active
hazrat-ali-al-murtaza-ki-batain,Hazrat Ali Al Murtaza ki Batain,<p><strong>Book Title:</strong> Hazrat Ali Al Murtaza ki Batain</p><p><strong>Urdu Title:</strong> حضرت علی المرتضیٰ کی باتیں</p><p><strong>Author:</strong> Abu Imama</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Abu Imama,,Books,Children,true,Title,Default Title,KW-ABU-0303,400,shopify,100,deny,manual,200,250,true,false,,https://media.bookcorner.shop/uploads/5e2d5ee58c2381580031717.jpg,1,Hazrat Ali Al Murtaza ki Batain,false,,,,,g,,,,,active
hazrat-ali-kay-faislay,Hazrat Ali Kay Faislay,<p><strong>Book Title:</strong> Hazrat Ali Kay Faislay</p><p><strong>Urdu Title:</strong> حضرت علی کے فیصلے</p><p><strong>Author:</strong> Abu Imama</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Abu Imama,,Books,Children,true,Title,Default Title,KW-ABU-0304,400,shopify,100,deny,manual,300,400,true,false,,https://media.bookcorner.shop/uploads/75.jpg,1,Hazrat Ali Kay Faislay,false,,,,,g,,,,,active
hazrat-umer-farooq-ki-batain,Hazrat Umer Farooq ki Batain,<p><strong>Book Title:</strong> Hazrat Umer Farooq ki Batain</p><p><strong>Urdu Title:</strong> حضرت عمر فاروق کی باتیں</p><p><strong>Author:</strong> Abu Imama</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Abu Imama,,Books,Children,true,Title,Default Title,KW-ABU-0305,400,shopify,100,deny,manual,200,250,true,false,,https://media.bookcorner.shop/uploads/5e2d5ec7993e81580031687.jpg,1,Hazrat Umer Farooq ki Batain,false,,,,,g,,,,,active
hazrat-umer-kay-faislay,Hazrat Umer Kay Faislay,<p><strong>Book Title:</strong> Hazrat Umer Kay Faislay</p><p><strong>Urdu Title:</strong> حضرت عمر کے فیصلے</p><p><strong>Author:</strong> Abu Imama</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Abu Imama,,Books,Children,true,Title,Default Title,KW-ABU-0306,400,shopify,100,deny,manual,300,400,true,false,,https://media.bookcorner.shop/uploads/263.jpg,1,Hazrat Umer Kay Faislay,false,,,,,g,,,,,active
hazrat-usman-ghani-ki-batain,Hazrat Usman Ghani ki Batain,<p><strong>Book Title:</strong> Hazrat Usman Ghani ki Batain</p><p><strong>Urdu Title:</strong> حضرت عثمان غنی کی باتیں</p><p><strong>Author:</strong> Abu Imama</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Abu Imama,,Books,Children,true,Title,Default Title,KW-ABU-0307,400,shopify,100,deny,manual,200,250,true,false,,https://media.bookcorner.shop/uploads/5e2d5ed2628ca1580031698.jpg,1,Hazrat Usman Ghani ki Batain,false,,,,,g,,,,,active
hazrat-usman-kay-faislay,Hazrat Usman Kay Faislay,<p><strong>Book Title:</strong> Hazrat Usman Kay Faislay</p><p><strong>Urdu Title:</strong> حضرت عثمان کے فیصلے</p><p><strong>Author:</strong> Abu Imama</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Abu Imama,,Books,Children,true,Title,Default Title,KW-ABU-0308,400,shopify,100,deny,manual,300,400,true,false,,https://media.bookcorner.shop/uploads/264.jpg,1,Hazrat Usman Kay Faislay,false,,,,,g,,,,,active
jhinga-pehalwan-ki-kehaniyan,Jhinga Pehalwan ki Kehaniyan,<p><strong>Book Title:</strong> Jhinga Pehalwan ki Kehaniyan</p><p><strong>Urdu Title:</strong> جھنگا پہلوان کی کہانیاں</p><p><strong>Author:</strong> Abu Imama</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Abu Imama,,Books,Children,true,Title,Default Title,KW-ABU-0309,400,shopify,100,deny,manual,300,400,true,false,,https://media.bookcorner.shop/uploads/107.jpg,1,Jhinga Pehalwan ki Kehaniyan,false,,,,,g,,,,,active
mulk-mulk-ki-kehaniyan,Mulk Mulk ki Kehaniyan,<p><strong>Book Title:</strong> Mulk Mulk ki Kehaniyan</p><p><strong>Urdu Title:</strong> ملک ملک کی کہانیاں</p><p><strong>Author:</strong> Ahmad Adnan Tariq</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Ahmad Adnan Tariq,,Books,Children,true,Title,Default Title,KW-AHM-0310,400,shopify,100,deny,manual,380,500,true,false,,https://media.bookcorner.shop/uploads/5c518af47a3c01548847860.jpg,1,Mulk Mulk ki Kehaniyan,false,,,,,g,,,,,active
falsafa-e-ajam,Falsafa e Ajam,<p><strong>Book Title:</strong> Falsafa e Ajam</p><p><strong>Urdu Title:</strong> فلسفۂ عجم</p><p><strong>Author:</strong> Allama Muhammad Iqbal</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Allama Muhammad Iqbal,,Books,"Philosophy, Translations",true,Title,Default Title,KW-ALL-0311,400,shopify,100,deny,manual,600,750,true,false,,https://media.bookcorner.shop/uploads/44.jpg,1,Falsafa e Ajam,false,,,,,g,,,,,active
iqbal-aur-maghrabi-mufakareen,Iqbal aur Maghrabi Mufakareen,<p><strong>Book Title:</strong> Iqbal aur Maghrabi Mufakareen</p><p><strong>Urdu Title:</strong> اقبال اور مغربی مفکرین</p><p><strong>Author:</strong> Jagan Nath Azad</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Jagan Nath Azad,,Books,Philosophy,true,Title,Default Title,KW-JAG-0312,400,shopify,100,deny,manual,950,1200,true,false,,https://media.bookcorner.shop/uploads/5e08807b37d9a1577615483.jpg,1,Iqbal aur Maghrabi Mufakareen,false,,,,,g,,,,,active
iqbal-ka-nazria-e-khudi,Iqbal ka Nazria e Khudi,<p><strong>Book Title:</strong> Iqbal ka Nazria e Khudi</p><p><strong>Urdu Title:</strong> اقبال کا نظریۂ خودی</p><p><strong>Author:</strong> Prof. Abdul Mughani</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Prof. Abdul Mughani,,Books,Philosophy,true,Title,Default Title,KW-PRO-0313,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/96.jpg,1,Iqbal ka Nazria e Khudi,false,,,,,g,,,,,active
khutbat-e-iqbal,Khutbat e Iqbal,<p><strong>Book Title:</strong> Khutbat e Iqbal</p><p><strong>Urdu Title:</strong> خطبات اقبال</p><p><strong>Author:</strong> Allama Muhammad Iqbal</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Allama Muhammad Iqbal,,Books,Philosophy,true,Title,Default Title,KW-ALL-0314,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/5e08afaccb89b1577627564.jpg,1,Khutbat e Iqbal,false,,,,,g,,,,,active
muntashir-khayalat-e-iqbal,Muntashir Khayalat e Iqbal,<p><strong>Book Title:</strong> Muntashir Khayalat e Iqbal</p><p><strong>Urdu Title:</strong> منتشر خیالات اقبال</p><p><strong>Author:</strong> Allama Muhammad Iqbal</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Allama Muhammad Iqbal,,Books,Philosophy,true,Title,Default Title,KW-ALL-0315,400,shopify,100,deny,manual,600,750,true,false,,https://media.bookcorner.shop/uploads/5c52dff2dbdc81548935154.jpg,1,Muntashir Khayalat e Iqbal,false,,,,,g,,,,,active
hafiz-aur-iqbal,Hafiz aur Iqbal,<p><strong>Book Title:</strong> Hafiz aur Iqbal</p><p><strong>Urdu Title:</strong> حافظ اور اقبال</p><p><strong>Author:</strong> Dr. Yousuf Hussain Khan</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Dr. Yousuf Hussain Khan,,Books,Philosophy,true,Title,Default Title,KW-DR.-0316,400,shopify,100,deny,manual,999,1250,true,false,,https://media.bookcorner.shop/uploads/5c86477344ef41552303987.jpg,1,Hafiz aur Iqbal,false,,,,,g,,,,,active
